draw,channel,decay,k,beta
305,Podcast,0.20055958555017003,97514.56198109828,114100.15460530565
306,Paid Search,0.10956073956306298,38391.17623281291,935860.4130440229
306,Connected TV,0.5998869496853579,81309.21865707492,701310.8030944299
306,Paid Social,0.2601268076501004,118978.61116618225,213639.86268633057
306,Display,0.1777634864099981,141769.71785332728,291481.79611796077
306,Affiliate,0.12178662957148151,18269.318692399043,350409.4556802571
306,Email / CRM,0.5650932703015374,5051.217713288202,208441.95857686808
306,Direct Mail,0.16218516575714786,49865.19456161633,193235.08501693097
306,Podcast,0.505221424539261,17123.65326602462,75369.616907673
307,Paid Search,0.2884254069161664,32206.731401187895,1405789.249556808
307,Connected TV,0.4577025527003742,86805.08469947382,597610.0171996946
307,Paid Social,0.186287308281525,69580.63772837678,204571.789445514
307,Display,0.5154752855994673,171962.71504770505,932725.7651233423
307,Affiliate,0.205201368150951,87675.0548180492,349336.35368274647
307,Email / CRM,0.6050006804974105,13480.01426782788,163739.55744790574
307,Direct Mail,0.32340670003876487,44270.86213134784,165199.89825520935
307,Podcast,0.9321773184014718,60396.762927620795,188352.38668977717
308,Paid Search,0.19608323395708027,55840.20268431889,632860.5227103577
308,Connected TV,0.6402393797909918,65456.28067543715,688243.5826591698
308,Paid Social,0.6053777895388176,57853.383366766546,403058.4076754393
308,Display,0.23250459207446428,75785.77657417377,223927.14127946596
308,Affiliate,0.2853996002312429,20752.184783472552,414181.37936037546
308,Email / CRM,0.23788221850184557,8551.148040129123,87289.00693321638
308,Direct Mail,0.5753841039610508,129085.88140944178,479348.145969282
308,Podcast,0.4352928212296721,88874.78295295763,48347.842672534636
309,Paid Search,0.05773329608852067,44572.51044797622,916190.6001857931
309,Connected TV,0.520997463637254,107433.09262899164,670511.088732127
309,Paid Social,0.4366828616701665,60984.46924975981,184032.23509404593
309,Display,0.8156479336681803,55154.29200475284,219863.83233359538
309,Affiliate,0.21569684723769114,15119.060797536522,166833.6694274237
309,Email / CRM,0.3794124393064643,25096.87355709956,83941.85243046735
309,Direct Mail,0.4227547487153164,68023.90173838267,92666.8937300333
309,Podcast,0.5132419689461267,67924.01708933704,300384.6721934698
310,Paid Search,0.06132255913652715,52409.299315926335,476976.41934584413
310,Connected TV,0.5586403885261682,87685.11685743685,618187.5345665519
310,Paid Social,0.5209738226170076,43186.67264956207,213897.6319911936
310,Display,0.6948852840043178,119035.93584741595,496800.8917033027
310,Affiliate,0.13135895703304445,23193.18651648043,217724.0774839606
310,Email / CRM,0.7876621582835313,14600.867288457132,178180.94289952112
310,Direct Mail,0.5149714994299692,191212.98967753124,402143.9193689566
310,Podcast,0.5261713326153502,12045.91830162132,15307.76743535796
311,Paid Search,0.16184565221855865,47339.92829188377,910335.4714796445
311,Connected TV,0.36789935060143425,61079.61755958397,420034.9366492653
311,Paid Social,0.41014192338526195,49418.98479777173,464582.17957422155
311,Display,0.42585347440332477,31220.087334624077,239303.84440406124
311,Affiliate,0.30084404810053933,41001.85936015587,187704.5762961398
311,Email / CRM,0.4731899083755852,10144.560753379463,22416.105254850492
311,Direct Mail,0.2805034009470413,25928.57620954677,116971.73864823961
311,Podcast,0.6412490878142206,68257.2958206924,239049.50217577865
312,Paid Search,0.13730243041509654,49703.422520047236,822487.8779067709
312,Connected TV,0.5706781831053631,48286.752421818484,315623.22785690165
312,Paid Social,0.6126801803951557,53855.76523838106,327175.9805021815
312,Display,0.24987245461108193,79785.54325043157,449591.71033592615
312,Affiliate,0.024722029369816243,29315.364435736752,258969.91468947908
312,Email / CRM,0.4551835089726861,5838.1633857147235,65310.08078448924
312,Direct Mail,0.7497693406988103,142796.57286881574,714329.4619688988
312,Podcast,0.22051699790323298,86449.88967462492,171873.74562864835
313,Paid Search,0.0604574641285083,50130.287116232306,620258.8582145282
313,Connected TV,0.6029107675369135,99118.8648168542,850857.32561679
313,Paid Social,0.7244304956171329,36422.00724656121,203651.0621530551
313,Display,0.6288588189775374,38354.02096056299,214315.25415931587
313,Affiliate,0.09757220870368885,39461.36013727151,214090.390297607
313,Email / CRM,0.4785508069329502,22343.933463362737,69939.7799862446
313,Direct Mail,0.37448702861121536,650829.2875418542,546302.6213181862
313,Podcast,0.7802001545845774,35141.59613613819,139865.1969116692
314,Paid Search,0.15847085422092233,44694.543099848335,773569.9405425154
314,Connected TV,0.4699479019561811,88849.23425436247,472924.94093377376
314,Paid Social,0.5492873299576658,38020.37677143783,158996.01218797962
314,Display,0.656309846495079,133838.52198550274,968317.9357353711
314,Affiliate,0.11543039959997577,55170.61050801092,187629.4551503937
314,Email / CRM,0.5053758990423869,35065.12569807454,21989.774319856126
314,Direct Mail,0.049822165861369866,37344.7303502033,84612.74803151887
314,Podcast,0.6775651269946928,21715.276800912798,77579.32524831317
315,Paid Search,0.09433763847933443,46076.85822902135,505271.95947427116
315,Connected TV,0.5655544651844182,40895.94887880446,492145.39922046324
315,Paid Social,0.5025519278609775,138875.29633969208,685379.8186020554
315,Display,0.7282956237761157,20044.049706148846,206457.67660272442
315,Affiliate,0.10439454792736974,77705.23824856494,455116.2843975618
315,Email / CRM,0.1755816227884855,12777.193775255817,103386.1387438212
315,Direct Mail,0.4227842650565656,73089.27226665708,242089.49252146477
315,Podcast,0.4324418421222559,15982.75048286466,23065.043679049326
316,Paid Search,0.1258040950498341,53091.76031549442,574002.8900680649
316,Connected TV,0.675388240473687,84226.90742339916,633922.4884285264
316,Paid Social,0.15789159530533473,109700.53545406427,269555.6727424187
316,Display,0.6251113253051255,389097.18608270417,1241641.9822291334
316,Affiliate,0.15530618985422073,27805.48901509469,479468.5959530205
316,Email / CRM,0.13051243044479605,4328.997807183996,161699.46285931027
316,Direct Mail,0.28475414014313527,149754.11232850145,497340.6829153915
316,Podcast,0.18909315173551644,16562.91718046389,12233.245196532105
317,Paid Search,0.1113616495103859,38068.75612080312,962864.4254205052
317,Connected TV,0.7205497363569444,71687.00434535432,663435.8833579057
317,Paid Social,0.6069618397717028,44485.03174243578,165953.67497403902
317,Display,0.39239803933114115,36964.477126685975,334234.6146867088
317,Affiliate,0.036680102982993096,24378.28548848087,322592.78032779007
317,Email / CRM,0.23089465615584454,41284.031222232814,197379.70084525572
317,Direct Mail,0.4572001177012646,109935.00517606921,327321.2381146865
317,Podcast,0.7417570083922689,47254.078306258256,124491.94330840762
318,Paid Search,0.14355484188782816,43840.58306487704,728986.1247817333
318,Connected TV,0.6427209555447271,41044.026169478886,359404.143903206
318,Paid Social,0.5839363890330904,64351.52017346679,270368.85761848686
318,Display,0.43445999117621786,22710.183451133522,359636.5975834246
318,Affiliate,0.3035153639198798,44779.72131529024,244383.09947764067
318,Email / CRM,0.49388461951601503,17784.904715342258,11014.436029991599
318,Direct Mail,0.48360081062608656,531634.5930851193,657774.5912542341
318,Podcast,0.6334305042342842,29764.83400306118,76832.00916762468
319,Paid Search,0.2059373900898177,52256.19351096136,621803.2697410285
319,Connected TV,0.6828386928320748,65845.5253713943,596507.0934945276
319,Paid Social,0.7447617514834878,182981.68853334684,903244.2206582725
319,Display,0.7160516178629068,28625.124924235126,130655.86165649137
319,Affiliate,0.044817672181302705,41347.946343013704,209184.71804860426
319,Email / CRM,0.4103410885444568,35055.43358523799,87961.12226763778
319,Direct Mail,0.18713478732526412,32827.51314544723,143233.78531784547
319,Podcast,0.8080715980462975,20691.021353258177,194879.83397263516
320,Paid Search,0.1362269016184878,47820.482077468696,732615.4660261648
320,Connected TV,0.5562392686220836,62947.32697451176,408367.6373068387
320,Paid Social,0.21579097289071314,39877.603670060824,293954.444332516
320,Display,0.4920752989958727,68961.76684793891,375716.3305329558
320,Affiliate,0.1477122122984554,22294.619166419267,313498.8220091317
320,Email / CRM,0.262738893998805,22165.602603140018,86016.2265688266
320,Direct Mail,0.5631154019306555,41880.62031775779,200556.01652379113
320,Podcast,0.7642546447360028,16286.70367323532,78306.59243588748
321,Paid Search,0.12078859120007458,33475.98953507445,1193449.5518099032
321,Connected TV,0.5847857888907799,49631.992115041015,469327.5716630462
321,Paid Social,0.46433623837960947,253482.89274595876,402728.89991011564
321,Display,0.639157825581464,46891.870148877155,398788.28807111055
321,Affiliate,0.3930986399377303,21426.49237131577,186237.93035747844
321,Email / CRM,0.749576630632553,87921.47779884379,274502.840763874
321,Direct Mail,0.6650444015585095,44650.065206919695,173884.3686246553
321,Podcast,0.5725638022926032,14484.208306060294,84161.30825439746
322,Paid Search,0.10446172132986217,52627.32409740608,467927.86685196054
322,Connected TV,0.40819939128919697,167590.2293200068,1168767.542940146
322,Paid Social,0.6381490317507655,134888.8557468498,360239.0250696848
322,Display,0.4038282781388006,36520.57273740047,75954.6212237009
322,Affiliate,0.15451015665808393,21070.90062343478,414272.5385178913
322,Email / CRM,0.6472467403231886,12545.715960575095,78760.97511829609
322,Direct Mail,0.6314567616261271,62723.83216660009,258524.36962049856
322,Podcast,0.9245943847784298,28037.324568444114,142296.77145373466
323,Paid Search,0.05660799205582968,43133.56999161864,687607.2660547473
323,Connected TV,0.6390334674706623,107756.03055133614,792994.357809781
323,Paid Social,0.7059438562549515,35057.16546700236,223407.93147838404
323,Display,0.7772566964285264,223151.88439477672,941254.3581312516
323,Affiliate,0.20864624689698125,59985.57605682733,392306.962566507
323,Email / CRM,0.344955465051215,17971.15455898763,61007.55777790027
323,Direct Mail,0.33494940231272574,67456.57082860345,95430.41359865047
323,Podcast,0.2616309548615245,120642.85599760215,192325.49237124473
324,Paid Search,0.08891442218497674,65098.346145669595,736343.3719442224
324,Connected TV,0.6492056379969793,78959.1952842661,680045.9652109394
324,Paid Social,0.20011967462191754,98320.85390816325,82023.71514972195
324,Display,0.5409683769294664,55030.72327805684,406212.0402412136
324,Affiliate,0.4726108924484212,30639.6545135818,424432.4923863006
324,Email / CRM,0.7174418796566908,15167.535148522787,136053.20562534546
324,Direct Mail,0.7223701513061442,84188.47650876993,262358.94178754534
324,Podcast,0.3756662015417608,37815.61272241006,109916.80872670404
325,Paid Search,0.21749038781265473,49220.310746947136,984994.6873221707
325,Connected TV,0.6825001863652538,73438.47646222696,648667.3656953606
325,Paid Social,0.6164963732961734,150043.67026365775,721027.7665714684
325,Display,0.6095366131151825,92595.06569551385,621466.0071534042
325,Affiliate,0.3295717220367071,102761.71625615742,364262.9661637717
325,Email / CRM,0.5077164287330278,9878.337289223306,109144.02628332787
325,Direct Mail,0.17630652778155875,41175.3659131764,90345.54004160353
325,Podcast,0.6638931333201792,10934.212043280559,129630.03601621826
326,Paid Search,0.2506519202547853,78062.71721931065,524717.0220869165
326,Connected TV,0.5978532902833028,51719.87746092256,430151.1614753894
326,Paid Social,0.15495474815663457,298878.7706918975,339924.0338677433
326,Display,0.4452244713989138,88552.550207972,461135.1818141348
326,Affiliate,0.10613406252261537,35851.464644575346,239908.9983754271
326,Email / CRM,0.6588937945874372,11880.160448912544,354434.0554423718
326,Direct Mail,0.22889286653165772,95257.66792436744,266493.06304632506
326,Podcast,0.6182189052240098,39288.499663581526,78647.98631481559
327,Paid Search,0.12891805403187465,53293.247224647625,636579.0686468201
327,Connected TV,0.5110670840822737,66384.8703962857,388679.0708117165
327,Paid Social,0.685522124503015,46722.9963753821,244112.64962070648
327,Display,0.7499912261748849,81149.82371581988,161121.72007511734
327,Affiliate,0.44461914483359377,22011.507494696154,303340.6989322091
327,Email / CRM,0.4690059317147001,15107.84646175983,71961.95677959578
327,Direct Mail,0.2933398360149327,31807.207608053875,109802.24796202742
327,Podcast,0.7720554325068486,27788.41006643462,160235.31242114905
328,Paid Search,0.09451291638580982,53536.11365335419,522241.37106986303
328,Connected TV,0.5714291846580387,155923.6253667711,865731.0657102964
328,Paid Social,0.48081364068976423,47139.261973054156,126164.32066439852
328,Display,0.5735287625382911,54395.08789983781,322162.874827992
328,Affiliate,0.5443004958306414,17398.18030660012,597800.486685284
328,Email / CRM,0.7135825965492391,35750.242359041156,2023.2436002966067
328,Direct Mail,0.37984575123403724,54397.351453548086,49801.07371003984
328,Podcast,0.6781448418215379,20506.01730586251,140887.8143402504
329,Paid Search,0.1734794381809506,46397.04251327408,794566.7893056284
329,Connected TV,0.7204054716427235,31095.50807364114,434518.3749794651
329,Paid Social,0.7257765624387146,106271.19326549984,527678.6118135642
329,Display,0.4051759871029777,324901.3203047637,342970.46259261586
329,Affiliate,0.4555874799717804,52319.78014529692,196490.34037850026
329,Email / CRM,0.2633316108393744,68702.97213177709,128197.65806850491
329,Direct Mail,0.17308823938764256,22101.220848074343,145640.43502643608
329,Podcast,0.3067114532184047,32364.470864968032,103072.51721437542
330,Paid Search,0.060374475050821566,54397.02551449432,553740.6298566167
330,Connected TV,0.6397555549978157,126678.38726088619,1116426.9922732993
330,Paid Social,0.5244378387112086,28683.765185616183,460775.63825431094
330,Display,0.65214903895016,184108.17573372697,574425.4072874155
330,Affiliate,0.34546031303729174,61802.43469444951,262503.5781761933
330,Email / CRM,0.3760727429128565,12833.822109986822,37495.64168577524
330,Direct Mail,0.2334717530908538,781576.6130806184,321781.61637668597
330,Podcast,0.43820299268293506,10598.06100083355,15098.59328544409
331,Paid Search,0.18878490949140428,42858.74169666262,743593.132771453
331,Connected TV,0.5684383059054222,75950.67869718694,429903.99676624354
331,Paid Social,0.3981475982676415,32813.91850811859,457685.3782706924
331,Display,0.5505740229460554,100015.06036568835,431234.9232422966
331,Affiliate,0.10256109925181041,45279.05634232366,346163.8731210363
331,Email / CRM,0.6393794078782448,9758.86761391271,176036.50802716808
331,Direct Mail,0.5827197259272109,87341.7501186539,255483.12634658284
331,Podcast,0.5027158426505207,30821.166758600757,95080.69795129071
332,Paid Search,0.21963961383772462,42736.553081888866,928542.2700794463
332,Connected TV,0.3186833381825116,102846.12887547337,501662.6952702563
332,Paid Social,0.5550204099540116,126203.89949299095,437395.8881378886
332,Display,0.2900931013792531,36980.64829155119,368935.52657510975
332,Affiliate,0.08620166314118388,65391.11429654127,225473.83418035466
332,Email / CRM,0.6196591037651749,10932.731011259246,70438.75056677763
332,Direct Mail,0.6302535031818025,91222.82194944064,208369.48245929147
332,Podcast,0.41969312571153783,66905.22781248721,106103.86032970113
333,Paid Search,0.04185482880218932,64508.821740214495,369165.7472999005
333,Connected TV,0.44088719428513584,76851.63396634991,600183.3984559021
333,Paid Social,0.2746977897507313,38237.437963904165,58369.03800766793
333,Display,0.7415322871708195,197184.24078756713,613989.023103268
333,Affiliate,0.16976053294736215,63942.89174177616,353131.2833769546
333,Email / CRM,0.2064383584333,41432.21861215675,158606.43645168
333,Direct Mail,0.5211577243269115,310969.56932889356,542248.2648468369
333,Podcast,0.32275516606941673,44967.92537015965,96988.7608731777
334,Paid Search,0.1361556022630665,43195.39337954871,795131.7985665342
334,Connected TV,0.5725719592990266,55304.589901936204,581475.5429743944
334,Paid Social,0.7010420350830916,98648.20874935618,362484.30628873507
334,Display,0.6860124532013142,88108.78400265366,295418.6155307597
334,Affiliate,0.26823190990574897,25466.989232435364,335848.8013350981
334,Email / CRM,0.12282763666347743,15346.633730356149,206427.085180448
334,Direct Mail,0.24682603196577504,171954.542827812,151451.02981071378
334,Podcast,0.02640801712333543,29762.381462078436,49977.92192652402
335,Paid Search,0.11426915828416756,86973.70586745354,482742.3584129824
335,Connected TV,0.5998947527365742,103754.46473520837,661094.7931997149
335,Paid Social,0.19642359028280895,84186.9755222308,148546.4515210094
335,Display,0.6885375199634967,54010.03441544754,383651.4494519932
335,Affiliate,0.3042283583910451,28617.590806236316,103915.13857832456
335,Email / CRM,0.37252692068042864,116398.27064547285,94941.41881537765
335,Direct Mail,0.3080131744849932,235539.34977249472,364072.12031336076
335,Podcast,0.6690942634125207,27010.38558442468,98160.41646305687
336,Paid Search,0.12466299808907773,34754.201072156204,1231361.269624278
336,Connected TV,0.6407688089059737,63316.84339454175,487137.7239869057
336,Paid Social,0.6422034474490558,219893.19639071394,202328.75550253922
336,Display,0.658530501847288,120517.03319030978,899197.5855689252
336,Affiliate,0.039729090705256605,28792.979470356713,251796.88089427035
336,Email / CRM,0.20596016892377544,14448.318098295838,83473.97052871021
336,Direct Mail,0.759707514948569,71940.68835599086,369832.41908749036
336,Podcast,0.2359024984046995,34733.718389547204,96205.45647350964
337,Paid Search,0.3775836782707039,53035.586553722125,776434.5037943476
337,Connected TV,0.6216258691720258,76336.17902519347,559365.116608682
337,Paid Social,0.44090331596618204,165691.70773931872,341134.53535606456
337,Display,0.6307084933332318,62486.51152289312,525271.9637294436
337,Affiliate,0.06587281712741788,35946.104400313925,255506.71378308703
337,Email / CRM,0.2494685209172584,17875.847269679234,137950.64855432577
337,Direct Mail,0.3631783799333927,175636.9762537354,301804.33485120547
337,Podcast,0.41161100680345003,90301.58364781592,106607.34357815006
338,Paid Search,0.09278449781041437,47022.759334437964,718009.2968650891
338,Connected TV,0.4528350106432639,74416.81712310725,361491.9995126945
338,Paid Social,0.4183254084326165,107234.90270267858,91012.40223768265
338,Display,0.504085923437479,144240.45186916704,884431.9362909802
338,Affiliate,0.11015650939954107,16825.18004510205,338104.24588046665
338,Email / CRM,0.8421981326500751,7830.367479249919,69165.25341967937
338,Direct Mail,0.45417227848998176,118083.19466482093,33707.5475443344
338,Podcast,0.2995892733566181,16820.620041875976,21056.563544380264
339,Paid Search,0.11797646538695282,52185.509612792455,578108.3587160492
339,Connected TV,0.6111001076832762,68202.64173914502,403270.1006307152
339,Paid Social,0.682419245063702,173052.39222268577,259492.37405548105
339,Display,0.35594013005810154,45905.13593832935,205145.72636990255
339,Affiliate,0.022399905880144812,47780.34750710021,72727.22675246646
339,Email / CRM,0.3601282157265926,6527.430443182721,26110.315180875183
339,Direct Mail,0.5476850312567791,50731.16589415872,247119.5510418013
339,Podcast,0.7834934191325058,34187.89766659695,184079.56049258955
340,Paid Search,0.052321352877863755,51648.72706445632,572119.0248479801
340,Connected TV,0.5026174405913162,78512.97166630001,564006.8120716247
340,Paid Social,0.41120110857533043,85284.32927761637,320263.5351231185
340,Display,0.6333816958810181,72701.64607246089,612528.9475518363
340,Affiliate,0.017727478035046023,48406.87405745888,297233.4462007685
340,Email / CRM,0.8444313823436297,6937.011793375222,79958.45351723807
340,Direct Mail,0.49143407061499256,62803.152144704,91434.38472269471
340,Podcast,0.7778699916382211,35574.30486616054,245549.3591627744
341,Paid Search,0.09561811334025665,41605.731248587486,897982.9099077763
341,Connected TV,0.5878776415917434,148090.4881356646,1175396.8141616299
341,Paid Social,0.46526453873203527,95620.39029805711,474189.4991969324
341,Display,0.8164135823781821,117837.96982372263,343576.2690455822
341,Affiliate,0.3791973933732892,46683.632887129424,326149.66798880836
341,Email / CRM,0.5750074940990132,20613.11268492223,131933.13988239286
341,Direct Mail,0.5284681315630275,133082.5610513126,151152.24364117585
341,Podcast,0.5505315855634987,14107.897318614094,130552.78623285927
342,Paid Search,0.16984915530096203,55686.19138387533,611259.3307529753
342,Connected TV,0.6075096310031282,59718.717420955414,519984.8348199295
342,Paid Social,0.43326407135165795,28140.8832386202,658398.2622227023
342,Display,0.4845411516972221,143615.0547636833,523870.04826368537
342,Affiliate,0.30455173984002454,23100.399124127525,115896.71926439591
342,Email / CRM,0.2712565681882977,24210.95585040613,29848.065358309384
342,Direct Mail,0.1880170832043389,265021.33713104576,370245.75191809784
342,Podcast,0.9098851485663809,31384.61527020398,246827.18602799188
343,Paid Search,0.15986265294638383,44566.85969584641,846928.6505510826
343,Connected TV,0.5412226087687126,61792.722235632966,455929.02278661635
343,Paid Social,0.5617876248505713,188977.9180588559,815632.7995229512
343,Display,0.4548836373660936,37082.574186614554,347817.0615962697
343,Affiliate,0.14682990976886115,29154.96998483935,204646.6014540315
343,Email / CRM,0.46481769077092894,26432.849251118238,74802.30094586054
343,Direct Mail,0.7960081729103312,42351.77089435262,528579.7086737122
343,Podcast,0.15215447705202648,71554.50743362344,27848.299818321873
344,Paid Search,0.12268384695551927,32832.04871221318,1197947.1861434528
344,Connected TV,0.6560814041355837,33460.56887308962,297974.59947767435
344,Paid Social,0.8768821516443734,105497.56206031117,165933.70292092723
344,Display,0.26033284207713586,77039.97062891553,256125.00671826792
344,Affiliate,0.32586067845561545,20736.23500235631,256516.45145629963
344,Email / CRM,0.8577418408058922,26930.49537760995,59698.03631259722
344,Direct Mail,0.429953385123916,114854.29653229663,119930.77477472794
344,Podcast,0.03969784960433058,26271.484215363726,48587.988936796064
345,Paid Search,0.32068666763262044,43949.698218432146,861592.7174837092
345,Connected TV,0.5392826633008307,80580.34340118784,625334.3341186327
345,Paid Social,0.3999973880372085,59459.41762239947,316933.1291264452
345,Display,0.3295788658162444,62521.318971378656,204256.41513271772
345,Affiliate,0.26179588189035746,45590.903767679905,445156.00357458706
345,Email / CRM,0.7138776628187474,9488.432969862291,15182.4504358487
345,Direct Mail,0.7048885193793135,60978.79024677736,330337.0291353122
345,Podcast,0.6355592607347935,29740.89367757926,82451.35456016367
346,Paid Search,0.06842090142766107,49420.73393008739,641806.4072917639
346,Connected TV,0.5637103604070356,98021.15223871403,638851.1517310861
346,Paid Social,0.4224508379201381,231329.69028035374,30651.16367523153
346,Display,0.6578355134331906,33937.39282149978,363669.87399955344
346,Affiliate,0.18170726209852117,28305.57250046855,467504.5507419496
346,Email / CRM,0.7138814210511227,12419.528527586974,72790.81965632971
346,Direct Mail,0.5599212985031464,66295.84159983395,3521.0100666560083
346,Podcast,0.6129882550094462,38502.820718194576,186293.3809032584
347,Paid Search,0.17503690177995612,72845.62468524014,591842.5976570477
347,Connected TV,0.6724979999965506,44369.21105755892,468899.2187078228
347,Paid Social,0.45085337918806623,77136.31858920018,338933.03713431786
347,Display,0.6640327655034892,36242.64391283582,241001.3353798915
347,Affiliate,0.2011211724924023,30476.85672451973,371766.653495342
347,Email / CRM,0.21080549604394597,23492.233950996702,118260.11163901543
347,Direct Mail,0.2186508060894683,55744.799833725265,89092.50187886179
347,Podcast,0.6807115325879084,18472.97811346478,33739.39419993831
348,Paid Search,0.02418729473903259,53371.43678925883,558965.0890824919
348,Connected TV,0.5250255965177907,279644.8488015439,1338121.017758418
348,Paid Social,0.537823243037676,91090.1519981051,352277.2590026035
348,Display,0.553785735769745,40661.13958733001,190374.45396266782
348,Affiliate,0.28205453511166817,45239.42635284811,286019.2796444173
348,Email / CRM,0.5631512591365533,30173.361570408582,174710.67226220205
348,Direct Mail,0.5231064526457903,26368.693340257483,96749.34469627087
348,Podcast,0.6730837523259624,26623.01758516945,147043.94192769998
349,Paid Search,0.12505779384632773,41513.276320447716,996904.1777451326
349,Connected TV,0.46704284308859434,62416.13225041802,434508.1759325391
349,Paid Social,0.44588128745204764,187031.3631123186,580199.2994922192
349,Display,0.599187136010633,109857.2993028187,586531.5266690863
349,Affiliate,0.48848122281940276,27101.48572050647,219989.86383963234
349,Email / CRM,0.2346585172371703,37780.64445425166,222599.74296804864
349,Direct Mail,0.5745931002715383,238194.95341991656,578023.1994148191
349,Podcast,0.7841319100281071,15950.702813296184,128424.96486406476
350,Paid Search,0.02795823050361197,56211.13552716834,621831.7830324739
350,Connected TV,0.3865887604557718,118713.88318776527,577416.4876300555
350,Paid Social,0.6517635326343258,33466.17683195394,578343.0292220024
350,Display,0.6324021631380721,29162.59710465366,313295.53760292794
350,Affiliate,0.11988170593068258,111722.03287422615,86277.2240575786
350,Email / CRM,0.6451831948728763,9414.577491491005,75331.10355223493
350,Direct Mail,0.36444926497040453,65296.05575717796,47136.823515432974
350,Podcast,0.21170324569890933,11479.7184997304,30338.59371854768
351,Paid Search,0.2487239656922642,44222.87032292715,1002781.7048724777
351,Connected TV,0.6038229758196394,61266.45969037299,367343.2693102267
351,Paid Social,0.2821804442932869,316156.2239513163,521952.21048703307
351,Display,0.6952743057540878,49136.07760932162,243028.79983681274
351,Affiliate,0.08113251579406627,21527.895117893997,298895.61309068935
351,Email / CRM,0.45416783162570634,10606.804708349213,148994.74481409622
351,Direct Mail,0.5610970274512788,193546.1749265071,297459.85270187235
351,Podcast,0.8975391337025883,54802.34671940893,102952.08706966019
352,Paid Search,0.16367986665604206,41651.800191969334,903128.1395200876
352,Connected TV,0.44519729356334864,59923.27593098396,489441.6530491682
352,Paid Social,0.6598299341451843,35838.778946672224,239367.7990451282
352,Display,0.5950180068759985,73288.9183625657,221912.37524633599
352,Affiliate,0.2030527411659513,25885.1115388603,329775.71524802456
352,Email / CRM,0.5061267509585933,18751.284997275743,56997.041045800244
352,Direct Mail,0.6182769089875819,38049.05746819413,95330.29058216103
352,Podcast,0.35623405534814223,80438.27294552219,250023.8184708245
353,Paid Search,0.1193995607664516,52972.88785778408,392450.62183264
353,Connected TV,0.4423416704587794,79315.6478133554,568193.1528527653
353,Paid Social,0.12915520920831086,98366.09234747713,298849.95470609405
353,Display,0.6887109052325847,145414.8926771509,611414.5837208519
353,Affiliate,0.1460845018911434,41753.2979639081,379801.86217654846
353,Email / CRM,0.46035342278395913,10618.19483036697,14187.339147909848
353,Direct Mail,0.1936552800193339,202454.88676824098,390663.4048259028
353,Podcast,0.5047684790257979,44974.711026642006,209444.59718319922
354,Paid Search,0.1562515067232164,45666.14216156666,687573.1153799625
354,Connected TV,0.584417747179511,142746.473284125,1272931.5743370245
354,Paid Social,0.2553863573398879,71372.02988835865,227458.28996091857
354,Display,0.5320328680169585,142307.1799601694,488410.34560604463
354,Affiliate,0.26261667685145174,31389.60639506107,233181.66342812555
354,Email / CRM,0.8239124814297695,25637.237865340237,91551.30860699194
354,Direct Mail,0.20333250455567692,162052.716550009,186627.88951866972
354,Podcast,0.12312806464241628,44343.188936631705,117699.49138940402
355,Paid Search,0.06464496292454816,55535.65044703687,682998.7759680736
355,Connected TV,0.5148599532602954,32063.41581007303,326414.7190826867
355,Paid Social,0.172043291740726,88802.15522473681,185196.53183099718
355,Display,0.48638519199993857,40902.41470006407,407850.5909160327
355,Affiliate,0.2135824869433195,26331.381372190586,334441.26852306764
355,Email / CRM,0.2211700860813017,21952.915655748246,200785.74038986868
355,Direct Mail,0.6187580987028768,387969.1916343278,1110326.0798845787
355,Podcast,0.6123238008689098,46552.56476900125,282609.703483449
356,Paid Search,0.07041319127704972,59804.561981610685,573789.3699200822
356,Connected TV,0.5999173056345578,90775.35194970734,630915.6631425832
356,Paid Social,0.7194921812961166,36111.979862411004,209805.83851370713
356,Display,0.6549954139866917,147420.03122611585,674722.071982289
356,Affiliate,0.1760500135958664,110230.5334943198,744722.2075907579
356,Email / CRM,0.4448755010153666,12959.14691901827,139672.06781076433
356,Direct Mail,0.07899430340969511,280159.05151631293,503634.77106894495
356,Podcast,0.49187393842527094,13628.959138575958,61244.49316131066
357,Paid Search,0.03552197890376067,54597.98919917438,533287.520876356
357,Connected TV,0.6245840942878323,66998.41837996783,490993.2504215832
357,Paid Social,0.628469440481348,61651.225350357556,566371.7715647134
357,Display,0.5291294373438928,97906.14739260972,248584.9897077675
357,Affiliate,0.19932683569881804,44478.02947320527,298915.57683665224
357,Email / CRM,0.6200448419622313,9465.381704299632,55139.89274456636
357,Direct Mail,0.2149676209744554,114698.69260736056,135035.38791639713
357,Podcast,0.5515663509680965,18529.031299689057,59379.13807175071
358,Paid Search,0.15524109115425097,43224.51103613529,729461.4512037897
358,Connected TV,0.5052832181417686,90333.28267075685,596022.8439193064
358,Paid Social,0.4796317896487094,38308.98788698504,184886.15587257626
358,Display,0.38798340567697565,243338.99234781993,578566.0905203257
358,Affiliate,0.10052442469373453,16628.00773705812,413176.0875103152
358,Email / CRM,0.39955154344490085,7031.517095162193,205464.1095433658
358,Direct Mail,0.12755003722464323,36609.25266023116,59283.36798282062
358,Podcast,0.4417691996441132,27005.696830403365,55095.05343576105
359,Paid Search,0.23307135597936146,52135.96754099965,920750.2300126458
359,Connected TV,0.5449720835462583,118648.07689456543,752961.8696694282
359,Paid Social,0.18351296356077923,110924.73200758739,222132.70680870806
